"timestamp";"topology";"status"
"290";"heatwave-1-1467759245";"ACTIVE"
"292";"heatwave-1-1467759245";"ACTIVE"
"295";"heatwave-1-1467759245";"ACTIVE"
"297";"heatwave-1-1467759245";"ACTIVE"
"299";"heatwave-1-1467759245";"ACTIVE"
"301";"heatwave-1-1467759245";"ACTIVE"
"303";"heatwave-1-1467759245";"ACTIVE"
"305";"heatwave-1-1467759245";"ACTIVE"
"307";"heatwave-1-1467759245";"ACTIVE"
"309";"heatwave-1-1467759245";"ACTIVE"
"311";"heatwave-1-1467759245";"ACTIVE"
"313";"heatwave-1-1467759245";"ACTIVE"
"315";"heatwave-1-1467759245";"ACTIVE"
"317";"heatwave-1-1467759245";"ACTIVE"
"320";"heatwave-1-1467759245";"ACTIVE"
"322";"heatwave-1-1467759245";"ACTIVE"
"324";"heatwave-1-1467759245";"ACTIVE"
"326";"heatwave-1-1467759245";"ACTIVE"
"328";"heatwave-1-1467759245";"ACTIVE"
"330";"heatwave-1-1467759245";"ACTIVE"
"332";"heatwave-1-1467759245";"ACTIVE"
"334";"heatwave-1-1467759245";"ACTIVE"
"336";"heatwave-1-1467759245";"ACTIVE"
"338";"heatwave-1-1467759245";"ACTIVE"
"340";"heatwave-1-1467759245";"ACTIVE"
"342";"heatwave-1-1467759245";"ACTIVE"
"344";"heatwave-1-1467759245";"ACTIVE"
"347";"heatwave-1-1467759245";"ACTIVE"
"349";"heatwave-1-1467759245";"ACTIVE"
"351";"heatwave-1-1467759245";"ACTIVE"
"353";"heatwave-1-1467759245";"ACTIVE"
"355";"heatwave-1-1467759245";"ACTIVE"
"357";"heatwave-1-1467759245";"ACTIVE"
"359";"heatwave-1-1467759245";"ACTIVE"
"361";"heatwave-1-1467759245";"ACTIVE"
"363";"heatwave-1-1467759245";"ACTIVE"
"366";"heatwave-1-1467759245";"ACTIVE"
"368";"heatwave-1-1467759245";"ACTIVE"
"370";"heatwave-1-1467759245";"ACTIVE"
"372";"heatwave-1-1467759245";"ACTIVE"
"374";"heatwave-1-1467759245";"ACTIVE"
"376";"heatwave-1-1467759245";"ACTIVE"
"378";"heatwave-1-1467759245";"ACTIVE"
"380";"heatwave-1-1467759245";"ACTIVE"
"382";"heatwave-1-1467759245";"ACTIVE"
"384";"heatwave-1-1467759245";"ACTIVE"
"386";"heatwave-1-1467759245";"ACTIVE"
"388";"heatwave-1-1467759245";"ACTIVE"
"391";"heatwave-1-1467759245";"ACTIVE"
"393";"heatwave-1-1467759245";"ACTIVE"
"395";"heatwave-1-1467759245";"ACTIVE"
"397";"heatwave-1-1467759245";"ACTIVE"
"399";"heatwave-1-1467759245";"ACTIVE"
"401";"heatwave-1-1467759245";"ACTIVE"
"403";"heatwave-1-1467759245";"ACTIVE"
"405";"heatwave-1-1467759245";"ACTIVE"
"407";"heatwave-1-1467759245";"ACTIVE"
"409";"heatwave-1-1467759245";"ACTIVE"
"411";"heatwave-1-1467759245";"ACTIVE"
"414";"heatwave-1-1467759245";"ACTIVE"
"416";"heatwave-1-1467759245";"ACTIVE"
"418";"heatwave-1-1467759245";"ACTIVE"
"420";"heatwave-1-1467759245";"ACTIVE"
"422";"heatwave-1-1467759245";"ACTIVE"
"424";"heatwave-1-1467759245";"ACTIVE"
"426";"heatwave-1-1467759245";"ACTIVE"
"428";"heatwave-1-1467759245";"ACTIVE"
"430";"heatwave-1-1467759245";"ACTIVE"
"432";"heatwave-1-1467759245";"ACTIVE"
"434";"heatwave-1-1467759245";"ACTIVE"
"437";"heatwave-1-1467759245";"ACTIVE"
"439";"heatwave-1-1467759245";"ACTIVE"
"441";"heatwave-1-1467759245";"ACTIVE"
"443";"heatwave-1-1467759245";"ACTIVE"
"445";"heatwave-1-1467759245";"ACTIVE"
"447";"heatwave-1-1467759245";"ACTIVE"
"449";"heatwave-1-1467759245";"ACTIVE"
"451";"heatwave-1-1467759245";"ACTIVE"
"453";"heatwave-1-1467759245";"ACTIVE"
