"timestamp";"topology";"status"
"324";"heatwave-1-1467765206";"ACTIVE"
"326";"heatwave-1-1467765206";"ACTIVE"
"328";"heatwave-1-1467765206";"ACTIVE"
"330";"heatwave-1-1467765206";"ACTIVE"
"332";"heatwave-1-1467765206";"ACTIVE"
"334";"heatwave-1-1467765206";"ACTIVE"
"336";"heatwave-1-1467765206";"ACTIVE"
"338";"heatwave-1-1467765206";"ACTIVE"
"340";"heatwave-1-1467765206";"ACTIVE"
"342";"heatwave-1-1467765206";"ACTIVE"
"344";"heatwave-1-1467765206";"ACTIVE"
"346";"heatwave-1-1467765206";"ACTIVE"
"348";"heatwave-1-1467765206";"ACTIVE"
"350";"heatwave-1-1467765206";"ACTIVE"
"352";"heatwave-1-1467765206";"ACTIVE"
"354";"heatwave-1-1467765206";"ACTIVE"
"356";"heatwave-1-1467765206";"ACTIVE"
"358";"heatwave-1-1467765206";"ACTIVE"
"360";"heatwave-1-1467765206";"ACTIVE"
"362";"heatwave-1-1467765206";"ACTIVE"
"364";"heatwave-1-1467765206";"ACTIVE"
"367";"heatwave-1-1467765206";"ACTIVE"
"369";"heatwave-1-1467765206";"ACTIVE"
"371";"heatwave-1-1467765206";"ACTIVE"
"373";"heatwave-1-1467765206";"ACTIVE"
"375";"heatwave-1-1467765206";"ACTIVE"
"377";"heatwave-1-1467765206";"ACTIVE"
"379";"heatwave-1-1467765206";"ACTIVE"
"381";"heatwave-1-1467765206";"ACTIVE"
"383";"heatwave-1-1467765206";"ACTIVE"
"385";"heatwave-1-1467765206";"ACTIVE"
"387";"heatwave-1-1467765206";"ACTIVE"
"389";"heatwave-1-1467765206";"ACTIVE"
"391";"heatwave-1-1467765206";"ACTIVE"
"393";"heatwave-1-1467765206";"ACTIVE"
"395";"heatwave-1-1467765206";"ACTIVE"
"397";"heatwave-1-1467765206";"ACTIVE"
"399";"heatwave-1-1467765206";"ACTIVE"
"401";"heatwave-1-1467765206";"ACTIVE"
"403";"heatwave-1-1467765206";"ACTIVE"
"405";"heatwave-1-1467765206";"ACTIVE"
"407";"heatwave-1-1467765206";"ACTIVE"
"409";"heatwave-1-1467765206";"ACTIVE"
"411";"heatwave-1-1467765206";"ACTIVE"
"413";"heatwave-1-1467765206";"ACTIVE"
"415";"heatwave-1-1467765206";"ACTIVE"
"418";"heatwave-1-1467765206";"ACTIVE"
"420";"heatwave-1-1467765206";"ACTIVE"
"422";"heatwave-1-1467765206";"ACTIVE"
"424";"heatwave-1-1467765206";"ACTIVE"
"426";"heatwave-1-1467765206";"ACTIVE"
"428";"heatwave-1-1467765206";"ACTIVE"
"430";"heatwave-1-1467765206";"ACTIVE"
"432";"heatwave-1-1467765206";"ACTIVE"
"434";"heatwave-1-1467765206";"ACTIVE"
"436";"heatwave-1-1467765206";"ACTIVE"
"438";"heatwave-1-1467765206";"ACTIVE"
"440";"heatwave-1-1467765206";"ACTIVE"
"442";"heatwave-1-1467765206";"ACTIVE"
"444";"heatwave-1-1467765206";"ACTIVE"
"446";"heatwave-1-1467765206";"ACTIVE"
"448";"heatwave-1-1467765206";"ACTIVE"
"450";"heatwave-1-1467765206";"ACTIVE"
"452";"heatwave-1-1467765206";"ACTIVE"
"454";"heatwave-1-1467765206";"ACTIVE"
"456";"heatwave-1-1467765206";"ACTIVE"
"458";"heatwave-1-1467765206";"ACTIVE"
"460";"heatwave-1-1467765206";"ACTIVE"
"462";"heatwave-1-1467765206";"ACTIVE"
"464";"heatwave-1-1467765206";"ACTIVE"
"466";"heatwave-1-1467765206";"ACTIVE"
"468";"heatwave-1-1467765206";"ACTIVE"
"470";"heatwave-1-1467765206";"ACTIVE"
"473";"heatwave-1-1467765206";"ACTIVE"
"475";"heatwave-1-1467765206";"ACTIVE"
"477";"heatwave-1-1467765206";"ACTIVE"
"479";"heatwave-1-1467765206";"ACTIVE"
"481";"heatwave-1-1467765206";"ACTIVE"
"483";"heatwave-1-1467765206";"ACTIVE"
"485";"heatwave-1-1467765206";"ACTIVE"
"487";"heatwave-1-1467765206";"ACTIVE"
"489";"heatwave-1-1467765206";"ACTIVE"
"491";"heatwave-1-1467765206";"ACTIVE"
"493";"heatwave-1-1467765206";"ACTIVE"
"495";"heatwave-1-1467765206";"ACTIVE"
"497";"heatwave-1-1467765206";"ACTIVE"
"499";"heatwave-1-1467765206";"ACTIVE"
"501";"heatwave-1-1467765206";"ACTIVE"
"503";"heatwave-1-1467765206";"ACTIVE"
"505";"heatwave-1-1467765206";"ACTIVE"
"507";"heatwave-1-1467765206";"ACTIVE"
"509";"heatwave-1-1467765206";"ACTIVE"
"511";"heatwave-1-1467765206";"ACTIVE"
"513";"heatwave-1-1467765206";"ACTIVE"
"515";"heatwave-1-1467765206";"ACTIVE"
"517";"heatwave-1-1467765206";"ACTIVE"
"519";"heatwave-1-1467765206";"ACTIVE"
"521";"heatwave-1-1467765206";"ACTIVE"
"523";"heatwave-1-1467765206";"ACTIVE"
"526";"heatwave-1-1467765206";"ACTIVE"
"528";"heatwave-1-1467765206";"ACTIVE"
"530";"heatwave-1-1467765206";"ACTIVE"
"532";"heatwave-1-1467765206";"ACTIVE"
"534";"heatwave-1-1467765206";"ACTIVE"
"536";"heatwave-1-1467765206";"ACTIVE"
"538";"heatwave-1-1467765206";"ACTIVE"
"540";"heatwave-1-1467765206";"ACTIVE"
"542";"heatwave-1-1467765206";"ACTIVE"
"544";"heatwave-1-1467765206";"ACTIVE"
"546";"heatwave-1-1467765206";"ACTIVE"
"548";"heatwave-1-1467765206";"ACTIVE"
"550";"heatwave-1-1467765206";"ACTIVE"
"552";"heatwave-1-1467765206";"ACTIVE"
"554";"heatwave-1-1467765206";"ACTIVE"
"556";"heatwave-1-1467765206";"ACTIVE"
"558";"heatwave-1-1467765206";"ACTIVE"
"560";"heatwave-1-1467765206";"ACTIVE"
"562";"heatwave-1-1467765206";"ACTIVE"
"564";"heatwave-1-1467765206";"ACTIVE"
"566";"heatwave-1-1467765206";"ACTIVE"
"568";"heatwave-1-1467765206";"ACTIVE"
"570";"heatwave-1-1467765206";"ACTIVE"
"572";"heatwave-1-1467765206";"ACTIVE"
"574";"heatwave-1-1467765206";"ACTIVE"
"576";"heatwave-1-1467765206";"ACTIVE"
"579";"heatwave-1-1467765206";"ACTIVE"
"581";"heatwave-1-1467765206";"ACTIVE"
"583";"heatwave-1-1467765206";"ACTIVE"
"585";"heatwave-1-1467765206";"ACTIVE"
"587";"heatwave-1-1467765206";"ACTIVE"
"589";"heatwave-1-1467765206";"ACTIVE"
"591";"heatwave-1-1467765206";"ACTIVE"
"593";"heatwave-1-1467765206";"ACTIVE"
"595";"heatwave-1-1467765206";"ACTIVE"
"597";"heatwave-1-1467765206";"ACTIVE"
"599";"heatwave-1-1467765206";"ACTIVE"
"601";"heatwave-1-1467765206";"ACTIVE"
"603";"heatwave-1-1467765206";"ACTIVE"
"605";"heatwave-1-1467765206";"ACTIVE"
"607";"heatwave-1-1467765206";"ACTIVE"
"609";"heatwave-1-1467765206";"ACTIVE"
"611";"heatwave-1-1467765206";"ACTIVE"
"613";"heatwave-1-1467765206";"ACTIVE"
"615";"heatwave-1-1467765206";"ACTIVE"
"617";"heatwave-1-1467765206";"ACTIVE"
"619";"heatwave-1-1467765206";"ACTIVE"
"621";"heatwave-1-1467765206";"ACTIVE"
"623";"heatwave-1-1467765206";"ACTIVE"
"625";"heatwave-1-1467765206";"ACTIVE"
"627";"heatwave-1-1467765206";"ACTIVE"
"629";"heatwave-1-1467765206";"ACTIVE"
"632";"heatwave-1-1467765206";"ACTIVE"
"634";"heatwave-1-1467765206";"ACTIVE"
"636";"heatwave-1-1467765206";"ACTIVE"
"638";"heatwave-1-1467765206";"ACTIVE"
"640";"heatwave-1-1467765206";"ACTIVE"
"642";"heatwave-1-1467765206";"ACTIVE"
"644";"heatwave-1-1467765206";"ACTIVE"
"646";"heatwave-1-1467765206";"ACTIVE"
"648";"heatwave-1-1467765206";"ACTIVE"
"650";"heatwave-1-1467765206";"ACTIVE"
"652";"heatwave-1-1467765206";"ACTIVE"
"654";"heatwave-1-1467765206";"ACTIVE"
"656";"heatwave-1-1467765206";"ACTIVE"
"658";"heatwave-1-1467765206";"ACTIVE"
"660";"heatwave-1-1467765206";"ACTIVE"
"662";"heatwave-1-1467765206";"ACTIVE"
"664";"heatwave-1-1467765206";"ACTIVE"
"666";"heatwave-1-1467765206";"ACTIVE"
"668";"heatwave-1-1467765206";"ACTIVE"
"670";"heatwave-1-1467765206";"ACTIVE"
"672";"heatwave-1-1467765206";"ACTIVE"
"674";"heatwave-1-1467765206";"ACTIVE"
"676";"heatwave-1-1467765206";"ACTIVE"
