timestamp;outputs
1;0.0
258;0.0
516;0.0
134;0.0
392;0.0
11;0.0
268;0.0
145;0.0
402;0.0
21;0.0
278;0.0
155;0.0
412;0.0
32;0.0
289;0.0
165;0.0
423;0.0
42;0.0
299;0.0
176;0.0
433;0.0
52;0.0
309;0.0
186;0.0
443;0.0
62;0.0
320;0.0
196;0.0
454;0.0
73;0.0
330;0.0
206;0.0
464;0.0
83;0.0
340;0.0
217;0.0
474;0.0
93;0.0
351;0.0
227;0.0
485;0.0
103;0.0
361;0.0
237;0.0
495;0.0
114;0.0
371;0.0
248;0.0
505;0.0
124;0.0
381;0.0
