"timestamp";"topology";"status"
"262";"heatwave-1-1467764093";"ACTIVE"
"264";"heatwave-1-1467764093";"ACTIVE"
"266";"heatwave-1-1467764093";"ACTIVE"
"268";"heatwave-1-1467764093";"ACTIVE"
"271";"heatwave-1-1467764093";"ACTIVE"
"273";"heatwave-1-1467764093";"ACTIVE"
"275";"heatwave-1-1467764093";"ACTIVE"
"277";"heatwave-1-1467764093";"ACTIVE"
"279";"heatwave-1-1467764093";"ACTIVE"
"281";"heatwave-1-1467764093";"ACTIVE"
"283";"heatwave-1-1467764093";"ACTIVE"
"285";"heatwave-1-1467764093";"ACTIVE"
"287";"heatwave-1-1467764093";"ACTIVE"
"289";"heatwave-1-1467764093";"ACTIVE"
"291";"heatwave-1-1467764093";"ACTIVE"
"293";"heatwave-1-1467764093";"ACTIVE"
"295";"heatwave-1-1467764093";"ACTIVE"
"297";"heatwave-1-1467764093";"ACTIVE"
"299";"heatwave-1-1467764093";"ACTIVE"
"301";"heatwave-1-1467764093";"ACTIVE"
"303";"heatwave-1-1467764093";"ACTIVE"
"305";"heatwave-1-1467764093";"ACTIVE"
"307";"heatwave-1-1467764093";"ACTIVE"
"309";"heatwave-1-1467764093";"ACTIVE"
"311";"heatwave-1-1467764093";"ACTIVE"
"313";"heatwave-1-1467764093";"ACTIVE"
"315";"heatwave-1-1467764093";"ACTIVE"
"317";"heatwave-1-1467764093";"ACTIVE"
"319";"heatwave-1-1467764093";"ACTIVE"
"321";"heatwave-1-1467764093";"ACTIVE"
"324";"heatwave-1-1467764093";"ACTIVE"
"326";"heatwave-1-1467764093";"ACTIVE"
"328";"heatwave-1-1467764093";"ACTIVE"
"330";"heatwave-1-1467764093";"ACTIVE"
"332";"heatwave-1-1467764093";"ACTIVE"
"334";"heatwave-1-1467764093";"ACTIVE"
"336";"heatwave-1-1467764093";"ACTIVE"
"338";"heatwave-1-1467764093";"ACTIVE"
"340";"heatwave-1-1467764093";"ACTIVE"
"342";"heatwave-1-1467764093";"ACTIVE"
"344";"heatwave-1-1467764093";"ACTIVE"
"346";"heatwave-1-1467764093";"ACTIVE"
"348";"heatwave-1-1467764093";"ACTIVE"
"350";"heatwave-1-1467764093";"ACTIVE"
"352";"heatwave-1-1467764093";"ACTIVE"
"354";"heatwave-1-1467764093";"ACTIVE"
"356";"heatwave-1-1467764093";"ACTIVE"
"358";"heatwave-1-1467764093";"ACTIVE"
"360";"heatwave-1-1467764093";"ACTIVE"
"362";"heatwave-1-1467764093";"ACTIVE"
"364";"heatwave-1-1467764093";"ACTIVE"
"366";"heatwave-1-1467764093";"ACTIVE"
"368";"heatwave-1-1467764093";"ACTIVE"
"370";"heatwave-1-1467764093";"ACTIVE"
"373";"heatwave-1-1467764093";"ACTIVE"
"375";"heatwave-1-1467764093";"ACTIVE"
"377";"heatwave-1-1467764093";"ACTIVE"
"379";"heatwave-1-1467764093";"ACTIVE"
"381";"heatwave-1-1467764093";"ACTIVE"
"383";"heatwave-1-1467764093";"ACTIVE"
"385";"heatwave-1-1467764093";"ACTIVE"
"387";"heatwave-1-1467764093";"ACTIVE"
"389";"heatwave-1-1467764093";"ACTIVE"
"391";"heatwave-1-1467764093";"ACTIVE"
"393";"heatwave-1-1467764093";"ACTIVE"
"395";"heatwave-1-1467764093";"ACTIVE"
"397";"heatwave-1-1467764093";"ACTIVE"
"399";"heatwave-1-1467764093";"ACTIVE"
"401";"heatwave-1-1467764093";"ACTIVE"
"403";"heatwave-1-1467764093";"ACTIVE"
"405";"heatwave-1-1467764093";"ACTIVE"
"407";"heatwave-1-1467764093";"ACTIVE"
"409";"heatwave-1-1467764093";"ACTIVE"
"411";"heatwave-1-1467764093";"ACTIVE"
"413";"heatwave-1-1467764093";"ACTIVE"
"415";"heatwave-1-1467764093";"ACTIVE"
"417";"heatwave-1-1467764093";"ACTIVE"
"419";"heatwave-1-1467764093";"ACTIVE"
"422";"heatwave-1-1467764093";"ACTIVE"
"424";"heatwave-1-1467764093";"ACTIVE"
"426";"heatwave-1-1467764093";"ACTIVE"
"428";"heatwave-1-1467764093";"ACTIVE"
"430";"heatwave-1-1467764093";"ACTIVE"
"432";"heatwave-1-1467764093";"ACTIVE"
"434";"heatwave-1-1467764093";"ACTIVE"
"436";"heatwave-1-1467764093";"ACTIVE"
"438";"heatwave-1-1467764093";"ACTIVE"
"440";"heatwave-1-1467764093";"ACTIVE"
"442";"heatwave-1-1467764093";"ACTIVE"
"444";"heatwave-1-1467764093";"ACTIVE"
"446";"heatwave-1-1467764093";"ACTIVE"
"448";"heatwave-1-1467764093";"ACTIVE"
"450";"heatwave-1-1467764093";"ACTIVE"
"452";"heatwave-1-1467764093";"ACTIVE"
"454";"heatwave-1-1467764093";"ACTIVE"
"456";"heatwave-1-1467764093";"ACTIVE"
"458";"heatwave-1-1467764093";"ACTIVE"
"460";"heatwave-1-1467764093";"ACTIVE"
"462";"heatwave-1-1467764093";"ACTIVE"
"464";"heatwave-1-1467764093";"ACTIVE"
"466";"heatwave-1-1467764093";"ACTIVE"
"468";"heatwave-1-1467764093";"ACTIVE"
"470";"heatwave-1-1467764093";"ACTIVE"
"473";"heatwave-1-1467764093";"ACTIVE"
"475";"heatwave-1-1467764093";"ACTIVE"
"477";"heatwave-1-1467764093";"ACTIVE"
"479";"heatwave-1-1467764093";"ACTIVE"
"481";"heatwave-1-1467764093";"ACTIVE"
"483";"heatwave-1-1467764093";"ACTIVE"
"485";"heatwave-1-1467764093";"ACTIVE"
"487";"heatwave-1-1467764093";"ACTIVE"
"489";"heatwave-1-1467764093";"ACTIVE"
"491";"heatwave-1-1467764093";"ACTIVE"
"493";"heatwave-1-1467764093";"ACTIVE"
"495";"heatwave-1-1467764093";"ACTIVE"
"497";"heatwave-1-1467764093";"ACTIVE"
"499";"heatwave-1-1467764093";"ACTIVE"
"501";"heatwave-1-1467764093";"ACTIVE"
"503";"heatwave-1-1467764093";"ACTIVE"
"505";"heatwave-1-1467764093";"ACTIVE"
"507";"heatwave-1-1467764093";"ACTIVE"
"509";"heatwave-1-1467764093";"ACTIVE"
"511";"heatwave-1-1467764093";"ACTIVE"
"513";"heatwave-1-1467764093";"ACTIVE"
"515";"heatwave-1-1467764093";"ACTIVE"
"517";"heatwave-1-1467764093";"ACTIVE"
"519";"heatwave-1-1467764093";"ACTIVE"
"521";"heatwave-1-1467764093";"ACTIVE"
"524";"heatwave-1-1467764093";"ACTIVE"
"526";"heatwave-1-1467764093";"ACTIVE"
"528";"heatwave-1-1467764093";"ACTIVE"
"530";"heatwave-1-1467764093";"ACTIVE"
"532";"heatwave-1-1467764093";"ACTIVE"
"534";"heatwave-1-1467764093";"ACTIVE"
"536";"heatwave-1-1467764093";"ACTIVE"
"538";"heatwave-1-1467764093";"ACTIVE"
"540";"heatwave-1-1467764093";"ACTIVE"
"542";"heatwave-1-1467764093";"ACTIVE"
"544";"heatwave-1-1467764093";"ACTIVE"
"546";"heatwave-1-1467764093";"ACTIVE"
"548";"heatwave-1-1467764093";"ACTIVE"
"550";"heatwave-1-1467764093";"ACTIVE"
"552";"heatwave-1-1467764093";"ACTIVE"
"554";"heatwave-1-1467764093";"ACTIVE"
"556";"heatwave-1-1467764093";"ACTIVE"
"558";"heatwave-1-1467764093";"ACTIVE"
"560";"heatwave-1-1467764093";"ACTIVE"
"562";"heatwave-1-1467764093";"ACTIVE"
"564";"heatwave-1-1467764093";"ACTIVE"
"566";"heatwave-1-1467764093";"ACTIVE"
"568";"heatwave-1-1467764093";"ACTIVE"
"570";"heatwave-1-1467764093";"ACTIVE"
"572";"heatwave-1-1467764093";"ACTIVE"
"575";"heatwave-1-1467764093";"ACTIVE"
"577";"heatwave-1-1467764093";"ACTIVE"
"579";"heatwave-1-1467764093";"ACTIVE"
"581";"heatwave-1-1467764093";"ACTIVE"
"583";"heatwave-1-1467764093";"ACTIVE"
"585";"heatwave-1-1467764093";"ACTIVE"
"587";"heatwave-1-1467764093";"ACTIVE"
"589";"heatwave-1-1467764093";"ACTIVE"
"591";"heatwave-1-1467764093";"ACTIVE"
"593";"heatwave-1-1467764093";"ACTIVE"
"595";"heatwave-1-1467764093";"ACTIVE"
"597";"heatwave-1-1467764093";"ACTIVE"
"599";"heatwave-1-1467764093";"ACTIVE"
"601";"heatwave-1-1467764093";"ACTIVE"
"603";"heatwave-1-1467764093";"ACTIVE"
"605";"heatwave-1-1467764093";"ACTIVE"
"607";"heatwave-1-1467764093";"ACTIVE"
"609";"heatwave-1-1467764093";"ACTIVE"
"611";"heatwave-1-1467764093";"ACTIVE"
"613";"heatwave-1-1467764093";"ACTIVE"
"615";"heatwave-1-1467764093";"ACTIVE"
"617";"heatwave-1-1467764093";"ACTIVE"
"619";"heatwave-1-1467764093";"ACTIVE"
"621";"heatwave-1-1467764093";"ACTIVE"
"623";"heatwave-1-1467764093";"ACTIVE"
"626";"heatwave-1-1467764093";"ACTIVE"
"628";"heatwave-1-1467764093";"ACTIVE"
"630";"heatwave-1-1467764093";"ACTIVE"
"632";"heatwave-1-1467764093";"ACTIVE"
"634";"heatwave-1-1467764093";"ACTIVE"
"636";"heatwave-1-1467764093";"ACTIVE"
"638";"heatwave-1-1467764093";"ACTIVE"
"640";"heatwave-1-1467764093";"ACTIVE"
"642";"heatwave-1-1467764093";"ACTIVE"
"644";"heatwave-1-1467764093";"ACTIVE"
"646";"heatwave-1-1467764093";"ACTIVE"
"648";"heatwave-1-1467764093";"ACTIVE"
"650";"heatwave-1-1467764093";"ACTIVE"
"652";"heatwave-1-1467764093";"ACTIVE"
"654";"heatwave-1-1467764093";"ACTIVE"
"656";"heatwave-1-1467764093";"ACTIVE"
"658";"heatwave-1-1467764093";"ACTIVE"
