timestamp;component;input;variation;executed;output;latency;congested;
18;sink;0.0;decreasing;0.0;0.0;0.0;false
18;intermediate;0.0;decreasing;0.0;0.0;0.0;false
18;source;0.0;decreasing;0.0;0.0;0.0;false
28;sink;0.0;decreasing;0.0;0.0;0.0;false
28;intermediate;0.0;decreasing;0.0;0.0;0.0;false
28;source;0.0;decreasing;0.0;0.0;0.0;false
30;sink;0.0;decreasing;0.0;0.0;0.0;false
30;intermediate;0.0;decreasing;0.0;0.0;0.0;false
30;source;0.0;decreasing;0.0;0.0;0.0;false
40;sink;0.0;decreasing;0.0;0.0;0.0;false
40;intermediate;0.0;decreasing;0.0;0.0;0.0;false
40;source;0.0;decreasing;0.0;0.0;0.0;false
50;sink;0.0;decreasing;0.0;0.0;0.0;false
50;intermediate;0.0;decreasing;0.0;0.0;0.0;false
50;source;0.0;decreasing;0.0;0.0;0.0;false
60;sink;0.0;decreasing;0.0;0.0;0.0;false
60;intermediate;0.0;decreasing;0.0;0.0;0.0;false
60;source;0.0;decreasing;0.0;0.0;0.0;false
78;sink;0.0;stable;0.0;0.0;3.744;true
78;intermediate;0.0;stable;0.0;0.0;0.284;true
78;source;0.0;stable;0.0;0.0;0.0;false
89;sink;0.0;decreasing;0.0;0.0;0.0;false
89;intermediate;0.0;stable;0.0;0.0;0.0;false
89;source;0.0;stable;0.0;0.0;0.0;false
99;sink;0.0;decreasing;0.0;0.0;0.0;false
99;intermediate;0.0;decreasing;0.0;0.0;0.0;false
99;source;0.0;decreasing;0.0;0.0;0.0;false
110;sink;0.0;decreasing;0.0;0.0;0.0;false
110;intermediate;0.0;decreasing;0.0;0.0;0.0;false
110;source;0.0;decreasing;0.0;0.0;0.0;false
122;sink;0.0;decreasing;0.0;0.0;0.0;false
122;intermediate;0.0;decreasing;0.0;0.0;0.0;false
122;source;0.0;decreasing;0.0;0.0;0.0;false
122;sink;0.0;decreasing;0.0;0.0;35.417;false
122;intermediate;0.0;decreasing;0.0;0.0;0.0;false
122;source;0.0;decreasing;0.0;0.0;0.0;false
141;sink;0.0;stable;0.0;0.0;6.222624999999999;true
141;intermediate;0.0;stable;0.0;0.0;0.8570000000000001;true
141;source;0.0;stable;0.0;0.0;0.0;false
152;sink;-15978.0;undefined;0.0;0.0;5.01;true
152;intermediate;0.0;stable;-3588.0;-5326.0;0.618;true
152;source;0.0;stable;0.0;0.0;0.0;false
163;sink;0.0;decreasing;0.0;0.0;0.0;false
163;intermediate;0.0;decreasing;0.0;0.0;0.0;false
163;source;0.0;decreasing;0.0;0.0;0.0;false
171;sink;0.0;decreasing;0.0;0.0;0.0;false
171;intermediate;0.0;decreasing;0.0;0.0;0.0;false
171;source;0.0;decreasing;0.0;0.0;0.0;false
182;sink;0.0;decreasing;0.0;0.0;0.0;false
182;intermediate;0.0;decreasing;0.0;0.0;0.0;false
182;source;0.0;decreasing;0.0;0.0;0.0;false
192;sink;0.0;decreasing;0.0;0.0;0.0;false
192;intermediate;0.0;decreasing;0.0;0.0;0.0;false
192;source;0.0;decreasing;0.0;0.0;0.0;false
194;sink;0.0;decreasing;0.0;0.0;0.0;false
194;intermediate;0.0;decreasing;0.0;0.0;0.0;false
194;source;0.0;decreasing;0.0;0.0;0.0;false
206;sink;0.0;decreasing;0.0;0.0;0.0;false
206;intermediate;0.0;decreasing;0.0;0.0;4.333;false
206;source;0.0;decreasing;0.0;0.0;0.0;false
225;sink;0.0;stable;0.0;0.0;5.95675;true
225;intermediate;0.0;stable;0.0;0.0;0.6893750000000001;true
225;source;0.0;stable;0.0;0.0;0.0;false
234;sink;20304.0;stable;2275.0;2275.0;5.49775;true
234;intermediate;25110.0;stable;4507.0;6768.0;0.512625;true
234;source;0.0;stable;0.0;8370.0;0.0;false
245;sink;0.0;stable;0.0;0.0;6.63;true
245;intermediate;0.0;stable;0.0;0.0;0.5257499999999999;true
245;source;0.0;stable;0.0;0.0;0.0;false
257;sink;0.0;stable;0.0;0.0;6.67;true
257;intermediate;0.0;stable;0.0;0.0;0.502375;true
257;source;0.0;stable;0.0;0.0;0.0;false
267;sink;22185.0;stable;2517.0;2517.0;6.595125;true
267;intermediate;35796.0;stable;4909.0;7395.0;0.4655;true
267;source;0.0;stable;0.0;11932.0;0.0;false
276;sink;20103.0;stable;2223.0;2228.0;6.180375;true
276;intermediate;23106.0;stable;4463.0;6701.0;0.4446250000000001;true
276;source;0.0;stable;0.0;7702.0;0.0;false
286;sink;21201.0;stable;2412.0;2415.0;5.840624999999999;true
286;intermediate;23748.0;stable;4674.0;7067.0;0.432375;true
286;source;0.0;stable;0.0;7916.0;0.0;false
297;sink;0.0;stable;0.0;0.0;5.552124999999999;true
297;intermediate;0.0;stable;0.0;0.0;0.4171249999999999;true
297;source;0.0;stable;0.0;0.0;0.0;false
306;sink;21882.0;stable;2424.0;2424.0;5.322625;true
306;intermediate;26136.0;stable;4866.0;7294.0;0.40362500000000007;true
306;source;0.0;stable;0.0;8712.0;0.0;false
317;sink;0.0;stable;0.0;0.0;5.18175;true
317;intermediate;0.0;stable;0.0;0.0;0.423875;true
317;source;0.0;stable;0.0;0.0;0.0;false
328;sink;0.0;stable;0.0;0.0;5.1115;true
328;intermediate;0.0;stable;0.0;0.0;0.40700000000000003;true
328;source;0.0;stable;0.0;0.0;0.0;false
338;sink;19809.0;stable;2220.0;2227.0;5.010249999999999;true
338;intermediate;26373.0;stable;4367.0;6603.0;0.394;true
338;source;0.0;stable;0.0;8791.0;0.0;false
347;sink;26352.0;stable;2964.0;2964.0;4.846625;true
347;intermediate;26982.0;stable;5837.0;8784.0;0.375;true
347;source;0.0;stable;0.0;8994.0;0.0;false
357;sink;20433.0;stable;2249.0;2248.0;4.751;true
357;intermediate;34866.0;stable;4555.0;6811.0;0.3642500000000001;true
357;source;0.0;stable;0.0;11622.0;0.0;false
368;sink;0.0;stable;0.0;0.0;4.674875;true
368;intermediate;0.0;stable;0.0;0.0;0.35312499999999997;true
368;source;0.0;stable;0.0;0.0;0.0;false
378;sink;27117.0;stable;3028.0;3028.0;4.568874999999999;true
378;intermediate;36060.0;stable;6017.0;9039.0;0.33987500000000004;true
378;source;0.0;stable;0.0;12020.0;0.0;false
389;sink;0.0;stable;0.0;0.0;4.501375;true
389;intermediate;0.0;stable;0.0;0.0;0.33187500000000003;true
389;source;0.0;stable;0.0;0.0;0.0;false
402;sink;0.0;stable;0.0;0.0;4.44225;true
402;intermediate;0.0;stable;0.0;0.0;0.3235;true
402;source;0.0;stable;0.0;0.0;0.0;false
410;sink;19134.0;stable;2111.0;2111.0;4.594625;true
410;intermediate;26748.0;stable;4270.0;6378.0;0.316375;true
410;source;0.0;stable;0.0;8916.0;0.0;false
421;sink;0.0;stable;0.0;0.0;4.674500000000001;true
421;intermediate;0.0;stable;0.0;0.0;0.30987499999999996;true
421;source;0.0;stable;0.0;0.0;0.0;false
431;sink;19359.0;stable;2130.0;2130.0;4.612500000000001;true
431;intermediate;33198.0;stable;4324.0;6453.0;0.304125;true
431;source;0.0;stable;0.0;11066.0;0.0;false
442;sink;0.0;stable;0.0;0.0;4.5405;true
442;intermediate;0.0;stable;0.0;0.0;0.2985;true
442;source;0.0;stable;0.0;0.0;0.0;false
452;sink;20754.0;stable;2287.0;2290.0;4.492374999999999;true
452;intermediate;27306.0;stable;4625.0;6918.0;0.293875;true
452;source;0.0;stable;0.0;9102.0;0.0;false
463;sink;0.0;stable;0.0;0.0;4.443125;true
463;intermediate;0.0;stable;0.0;0.0;0.290125;true
463;source;0.0;stable;0.0;0.0;0.0;false
471;sink;24615.0;stable;2766.0;2766.0;4.386125;true
471;intermediate;24960.0;stable;5432.0;8205.0;0.28525;true
471;source;0.0;stable;0.0;8320.0;0.0;false
481;sink;18720.0;stable;2087.0;2087.0;4.3557500000000005;true
481;intermediate;25110.0;stable;4143.0;6240.0;0.282625;true
481;source;0.0;stable;0.0;8370.0;0.0;false
492;sink;0.0;stable;0.0;0.0;4.31625;true
492;intermediate;0.0;stable;0.0;0.0;0.28025;true
492;source;0.0;stable;0.0;0.0;0.0;false
502;sink;24627.0;stable;2696.0;2695.0;4.2703750000000005;true
502;intermediate;25488.0;stable;5512.0;8209.0;0.27625000000000005;true
502;source;0.0;stable;0.0;8496.0;0.0;false
513;sink;0.0;stable;0.0;0.0;4.244875;true
513;intermediate;0.0;stable;0.0;0.0;0.27337500000000003;true
513;source;0.0;stable;0.0;0.0;0.0;false
523;sink;20703.0;stable;2342.0;2347.0;4.2105;true
523;intermediate;33846.0;stable;4573.0;6901.0;0.271125;true
523;source;0.0;stable;0.0;11282.0;0.0;false
534;sink;23079.0;stable;2536.0;2536.0;4.174375;true
534;intermediate;24606.0;stable;5151.0;7693.0;0.26849999999999996;true
534;source;0.0;stable;0.0;8202.0;0.0;false
542;sink;18735.0;stable;2076.0;2076.0;4.154375;true
542;intermediate;25068.0;stable;4163.0;6245.0;0.266625;true
542;source;0.0;stable;0.0;8356.0;0.0;false
552;sink;21108.0;stable;2346.0;2346.0;4.125625;true
552;intermediate;33336.0;stable;4689.0;7036.0;0.264875;true
552;source;0.0;stable;0.0;11112.0;0.0;false
563;sink;0.0;stable;0.0;0.0;4.095375;true
563;intermediate;0.0;stable;0.0;0.0;0.26275;true
563;source;0.0;stable;0.0;0.0;0.0;false
573;sink;19836.0;stable;2250.0;2253.0;4.0785;true
573;intermediate;33609.0;stable;4374.0;6612.0;0.261375;true
573;source;0.0;stable;0.0;11203.0;0.0;false
584;sink;0.0;stable;0.0;0.0;4.0535;true
584;intermediate;0.0;stable;0.0;0.0;0.25975;true
584;source;0.0;stable;0.0;0.0;0.0;false
592;sink;193
