timestamp;outputs
64;0.0
128;0.0
192;0.0
1;0.0
455;0.0
392;0.0
329;0.0
202;0.0
266;0.0
75;0.0
139;0.0
12;0.0
339;0.0
403;0.0
276;0.0
213;0.0
22;0.0
86;0.0
150;0.0
413;0.0
350;0.0
223;0.0
287;0.0
96;0.0
160;0.0
33;0.0
360;0.0
424;0.0
297;0.0
234;0.0
43;0.0
107;0.0
171;0.0
434;0.0
371;0.0
308;0.0
181;0.0
245;0.0
54;0.0
118;0.0
381;0.0
445;0.0
318;0.0
255;0.0
