"timestamp";"topology";"status"
"272";"heatwave-1-1467638992";"ACTIVE"
"274";"heatwave-1-1467638992";"ACTIVE"
"276";"heatwave-1-1467638992";"ACTIVE"
"278";"heatwave-1-1467638992";"ACTIVE"
"280";"heatwave-1-1467638992";"ACTIVE"
"282";"heatwave-1-1467638992";"ACTIVE"
"285";"heatwave-1-1467638992";"ACTIVE"
"287";"heatwave-1-1467638992";"ACTIVE"
"290";"heatwave-1-1467638992";"ACTIVE"
"292";"heatwave-1-1467638992";"ACTIVE"
"294";"heatwave-1-1467638992";"ACTIVE"
"296";"heatwave-1-1467638992";"ACTIVE"
"298";"heatwave-1-1467638992";"ACTIVE"
"300";"heatwave-1-1467638992";"ACTIVE"
"302";"heatwave-1-1467638992";"ACTIVE"
"304";"heatwave-1-1467638992";"ACTIVE"
"306";"heatwave-1-1467638992";"ACTIVE"
"308";"heatwave-1-1467638992";"ACTIVE"
"310";"heatwave-1-1467638992";"ACTIVE"
"312";"heatwave-1-1467638992";"ACTIVE"
"314";"heatwave-1-1467638992";"ACTIVE"
"317";"heatwave-1-1467638992";"ACTIVE"
"319";"heatwave-1-1467638992";"ACTIVE"
"321";"heatwave-1-1467638992";"ACTIVE"
"323";"heatwave-1-1467638992";"ACTIVE"
"325";"heatwave-1-1467638992";"ACTIVE"
"327";"heatwave-1-1467638992";"ACTIVE"
"329";"heatwave-1-1467638992";"ACTIVE"
"331";"heatwave-1-1467638992";"ACTIVE"
"333";"heatwave-1-1467638992";"ACTIVE"
"335";"heatwave-1-1467638992";"ACTIVE"
"337";"heatwave-1-1467638992";"ACTIVE"
"339";"heatwave-1-1467638992";"ACTIVE"
"341";"heatwave-1-1467638992";"ACTIVE"
"343";"heatwave-1-1467638992";"ACTIVE"
"345";"heatwave-1-1467638992";"ACTIVE"
"348";"heatwave-1-1467638992";"ACTIVE"
"350";"heatwave-1-1467638992";"ACTIVE"
"352";"heatwave-1-1467638992";"ACTIVE"
"354";"heatwave-1-1467638992";"ACTIVE"
"356";"heatwave-1-1467638992";"ACTIVE"
"358";"heatwave-1-1467638992";"ACTIVE"
"360";"heatwave-1-1467638992";"ACTIVE"
"362";"heatwave-1-1467638992";"ACTIVE"
"364";"heatwave-1-1467638992";"ACTIVE"
"366";"heatwave-1-1467638992";"ACTIVE"
"368";"heatwave-1-1467638992";"ACTIVE"
"370";"heatwave-1-1467638992";"ACTIVE"
"372";"heatwave-1-1467638992";"ACTIVE"
"374";"heatwave-1-1467638992";"ACTIVE"
"376";"heatwave-1-1467638992";"ACTIVE"
"378";"heatwave-1-1467638992";"ACTIVE"
"381";"heatwave-1-1467638992";"ACTIVE"
"383";"heatwave-1-1467638992";"ACTIVE"
"385";"heatwave-1-1467638992";"ACTIVE"
"387";"heatwave-1-1467638992";"ACTIVE"
"389";"heatwave-1-1467638992";"ACTIVE"
"391";"heatwave-1-1467638992";"ACTIVE"
"393";"heatwave-1-1467638992";"ACTIVE"
"395";"heatwave-1-1467638992";"ACTIVE"
"397";"heatwave-1-1467638992";"ACTIVE"
"399";"heatwave-1-1467638992";"ACTIVE"
"401";"heatwave-1-1467638992";"ACTIVE"
"403";"heatwave-1-1467638992";"ACTIVE"
"405";"heatwave-1-1467638992";"ACTIVE"
"407";"heatwave-1-1467638992";"ACTIVE"
"409";"heatwave-1-1467638992";"ACTIVE"
"411";"heatwave-1-1467638992";"ACTIVE"
"414";"heatwave-1-1467638992";"ACTIVE"
"416";"heatwave-1-1467638992";"ACTIVE"
"418";"heatwave-1-1467638992";"ACTIVE"
"420";"heatwave-1-1467638992";"ACTIVE"
"422";"heatwave-1-1467638992";"ACTIVE"
"424";"heatwave-1-1467638992";"ACTIVE"
"426";"heatwave-1-1467638992";"ACTIVE"
"428";"heatwave-1-1467638992";"ACTIVE"
"430";"heatwave-1-1467638992";"ACTIVE"
"432";"heatwave-1-1467638992";"ACTIVE"
"434";"heatwave-1-1467638992";"ACTIVE"
"436";"heatwave-1-1467638992";"ACTIVE"
"438";"heatwave-1-1467638992";"ACTIVE"
"440";"heatwave-1-1467638992";"ACTIVE"
"442";"heatwave-1-1467638992";"ACTIVE"
"444";"heatwave-1-1467638992";"ACTIVE"
"447";"heatwave-1-1467638992";"ACTIVE"
"449";"heatwave-1-1467638992";"ACTIVE"
"451";"heatwave-1-1467638992";"ACTIVE"
"453";"heatwave-1-1467638992";"ACTIVE"
"455";"heatwave-1-1467638992";"ACTIVE"
"457";"heatwave-1-1467638992";"ACTIVE"
"459";"heatwave-1-1467638992";"ACTIVE"
"461";"heatwave-1-1467638992";"ACTIVE"
"463";"heatwave-1-1467638992";"ACTIVE"
"465";"heatwave-1-1467638992";"ACTIVE"
"467";"heatwave-1-1467638992";"ACTIVE"
"469";"heatwave-1-1467638992";"ACTIVE"
"471";"heatwave-1-1467638992";"ACTIVE"
"473";"heatwave-1-1467638992";"ACTIVE"
"475";"heatwave-1-1467638992";"ACTIVE"
"477";"heatwave-1-1467638992";"ACTIVE"
"480";"heatwave-1-1467638992";"ACTIVE"
"482";"heatwave-1-1467638992";"ACTIVE"
"484";"heatwave-1-1467638992";"ACTIVE"
"486";"heatwave-1-1467638992";"ACTIVE"
"488";"heatwave-1-1467638992";"ACTIVE"
"490";"heatwave-1-1467638992";"ACTIVE"
"492";"heatwave-1-1467638992";"ACTIVE"
"494";"heatwave-1-1467638992";"ACTIVE"
"496";"heatwave-1-1467638992";"ACTIVE"
"498";"heatwave-1-1467638992";"ACTIVE"
"500";"heatwave-1-1467638992";"ACTIVE"
"502";"heatwave-1-1467638992";"ACTIVE"
"504";"heatwave-1-1467638992";"ACTIVE"
"506";"heatwave-1-1467638992";"ACTIVE"
"508";"heatwave-1-1467638992";"ACTIVE"
"510";"heatwave-1-1467638992";"ACTIVE"
"512";"heatwave-1-1467638992";"ACTIVE"
"515";"heatwave-1-1467638992";"ACTIVE"
"517";"heatwave-1-1467638992";"ACTIVE"
"519";"heatwave-1-1467638992";"ACTIVE"
"521";"heatwave-1-1467638992";"ACTIVE"
"523";"heatwave-1-1467638992";"ACTIVE"
"525";"heatwave-1-1467638992";"ACTIVE"
"527";"heatwave-1-1467638992";"ACTIVE"
"529";"heatwave-1-1467638992";"ACTIVE"
"531";"heatwave-1-1467638992";"ACTIVE"
"533";"heatwave-1-1467638992";"ACTIVE"
"535";"heatwave-1-1467638992";"ACTIVE"
"537";"heatwave-1-1467638992";"ACTIVE"
"539";"heatwave-1-1467638992";"ACTIVE"
"541";"heatwave-1-1467638992";"ACTIVE"
"543";"heatwave-1-1467638992";"ACTIVE"
"545";"heatwave-1-1467638992";"ACTIVE"
