"timestamp";"topology";"status"
"261";"heatwave-1-1467761969";"ACTIVE"
"263";"heatwave-1-1467761969";"ACTIVE"
"265";"heatwave-1-1467761969";"ACTIVE"
"267";"heatwave-1-1467761969";"ACTIVE"
"269";"heatwave-1-1467761969";"ACTIVE"
"271";"heatwave-1-1467761969";"ACTIVE"
"273";"heatwave-1-1467761969";"ACTIVE"
"275";"heatwave-1-1467761969";"ACTIVE"
"277";"heatwave-1-1467761969";"ACTIVE"
"279";"heatwave-1-1467761969";"ACTIVE"
"281";"heatwave-1-1467761969";"ACTIVE"
"283";"heatwave-1-1467761969";"ACTIVE"
"285";"heatwave-1-1467761969";"ACTIVE"
"287";"heatwave-1-1467761969";"ACTIVE"
"290";"heatwave-1-1467761969";"ACTIVE"
"292";"heatwave-1-1467761969";"ACTIVE"
"294";"heatwave-1-1467761969";"ACTIVE"
"296";"heatwave-1-1467761969";"ACTIVE"
"298";"heatwave-1-1467761969";"ACTIVE"
"300";"heatwave-1-1467761969";"ACTIVE"
"302";"heatwave-1-1467761969";"ACTIVE"
"304";"heatwave-1-1467761969";"ACTIVE"
"306";"heatwave-1-1467761969";"ACTIVE"
"308";"heatwave-1-1467761969";"ACTIVE"
"310";"heatwave-1-1467761969";"ACTIVE"
"312";"heatwave-1-1467761969";"ACTIVE"
"314";"heatwave-1-1467761969";"ACTIVE"
"316";"heatwave-1-1467761969";"ACTIVE"
"318";"heatwave-1-1467761969";"ACTIVE"
"320";"heatwave-1-1467761969";"ACTIVE"
"322";"heatwave-1-1467761969";"ACTIVE"
"324";"heatwave-1-1467761969";"ACTIVE"
"326";"heatwave-1-1467761969";"ACTIVE"
"328";"heatwave-1-1467761969";"ACTIVE"
"330";"heatwave-1-1467761969";"ACTIVE"
"332";"heatwave-1-1467761969";"ACTIVE"
"334";"heatwave-1-1467761969";"ACTIVE"
"336";"heatwave-1-1467761969";"ACTIVE"
"339";"heatwave-1-1467761969";"ACTIVE"
"341";"heatwave-1-1467761969";"ACTIVE"
"343";"heatwave-1-1467761969";"ACTIVE"
"345";"heatwave-1-1467761969";"ACTIVE"
"347";"heatwave-1-1467761969";"ACTIVE"
"349";"heatwave-1-1467761969";"ACTIVE"
"351";"heatwave-1-1467761969";"ACTIVE"
"353";"heatwave-1-1467761969";"ACTIVE"
"355";"heatwave-1-1467761969";"ACTIVE"
"357";"heatwave-1-1467761969";"ACTIVE"
"359";"heatwave-1-1467761969";"ACTIVE"
"361";"heatwave-1-1467761969";"ACTIVE"
"363";"heatwave-1-1467761969";"ACTIVE"
"365";"heatwave-1-1467761969";"ACTIVE"
"367";"heatwave-1-1467761969";"ACTIVE"
"369";"heatwave-1-1467761969";"ACTIVE"
"371";"heatwave-1-1467761969";"ACTIVE"
"373";"heatwave-1-1467761969";"ACTIVE"
"375";"heatwave-1-1467761969";"ACTIVE"
"377";"heatwave-1-1467761969";"ACTIVE"
"379";"heatwave-1-1467761969";"ACTIVE"
"381";"heatwave-1-1467761969";"ACTIVE"
