timestamp;input
1;4360.0
257;15600.0
66;182460.0
130;63660.0
194;47520.0
12;94760.0
76;40940.0
140;97800.0
204;34440.0
268;36140.0
23;146660.0
87;103680.0
151;34300.0
215;50280.0
279;33300.0
34;126620.0
98;66000.0
162;60180.0
226;19700.0
290;22780.0
44;233620.0
108;228080.0
172;67700.0
236;45560.0
55;246800.0
119;8920.0
183;67280.0
247;44320.0
